#ISODate(yyyymmdd)start	end	| ssn	| Vsw	| Tilt L	| Tilt R	| Bfield	| Polarity	| solarPhase	| RdistUlysses	| LatUlysses	| Neutron Monitor Counts 	| SmoothTilt L 	| R_TerminationShock (nose) 	| R_TerminationShock (tail) 	| R_Helipause (nose) 	| R_Heliopause (tail) 
20201225	20210122	 16.697	 376.50	23.10	 8.50	 4.500	1	0	 99.000	  0.000	283.411	 21.617	  76.58	  82.74	 111.53	 119.31	
20201128	20201225	 14.917	 389.00	37.30	14.80	 4.833	1	0	 99.000	  0.000	285.235	 20.517	  76.64	  82.80	 111.45	 119.27	
20201101	20201128	 12.899	 375.44	21.70	13.20	 4.541	1	0	 99.000	  0.000	286.443	 19.717	  76.71	  82.86	 111.42	 119.24	
20201005	20201101	 11.685	 380.11	16.90	10.70	 4.826	1	0	 99.000	  0.000	286.950	 18.092	  76.77	  82.97	 111.45	 119.21	
20200907	20201005	 10.708	 401.75	14.50	 8.20	 4.271	1	0	 99.000	  0.000	287.881	 17.017	  76.88	  83.09	 111.51	 119.18	
20200811	20200907	  9.805	 382.63	14.00	 6.30	 4.259	1	0	 99.000	  0.000	287.680	 15.708	  77.00	  83.21	 111.64	 119.14	
20200715	20200811	  9.017	 389.74	15.00	 6.60	 4.167	1	0	 99.000	  0.000	290.402	 14.542	  77.12	  83.40	 111.83	 119.08	
20200618	20200715	  7.558	 342.63	 9.10	 4.00	 4.063	1	0	 99.000	  0.000	284.771	 12.333	  77.30	  83.61	 112.06	 119.01	
20200521	20200618	  5.650	 343.93	14.50	 5.20	 4.004	1	0	 99.000	  0.000	286.501	 11.658	  77.49	  83.84	 112.29	 118.97	
20200424	20200521	  3.964	 333.07	 6.10	 2.10	 3.830	1	0	 99.000	  0.000	287.229	 11.467	  77.71	  84.14	 112.51	 118.95	
20200328	20200424	  3.273	 388.59	 8.80	 3.30	 4.552	1	0	 99.000	  0.000	286.092	 11.533	  77.99	  84.45	 112.78	 118.91	
20200229	20200328	  3.149	 397.21	 7.50	 3.00	 4.257	1	0	 99.000	  0.000	287.802	 11.767	  78.26	  84.77	 113.09	 118.87	
20200202	20200229	  2.620	 396.96	 9.10	 3.00	 4.278	1	0	 99.000	  0.000	286.097	 11.975	  78.55	  85.15	 113.35	 118.86	
20200106	20200202	  2.165	 370.48	10.80	 4.30	 4.033	1	0	 99.000	  0.000	  0.000	 12.767	  78.89	  85.61	 113.66	 118.83	
20191210	20200106	  1.925	 371.22	13.60	 6.90	 4.556	1	0	 99.000	  0.000	281.250	 13.208	  79.31	  86.10	 113.98	 118.81	
20191112	20191210	  1.606	 374.07	14.60	 5.90	 4.261	1	0	 99.000	  0.000	  0.000	 14.442	  79.76	  86.62	 114.28	 118.82	
20191016	20191112	  1.822	 397.70	15.30	 5.30	 4.219	1	0	 99.000	  0.000	  0.000	 15.800	  80.23	  87.13	 114.57	 118.84	
20190919	20191016	  2.431	 407.96	16.80	 5.70	 4.385	1	1	 99.000	  0.000	  0.000	 16.900	  80.70	  87.67	 114.85	 118.87	
20190823	20190919	  3.131	 465.22	17.50	 7.30	 4.400	1	1	 99.000	  0.000	  0.000	 17.750	  81.20	  88.23	 115.06	 118.95	
20190726	20190823	  3.518	 426.61	18.60	 8.70	 4.150	1	1	 99.000	  0.000	  0.000	 18.192	  81.70	  88.75	 115.24	 119.06	
20190629	20190726	  3.572	 391.00	19.80	 6.90	 4.511	1	1	 99.000	  0.000	279.264	 18.825	  82.19	  89.25	 115.38	 119.19	
20190602	20190629	  3.763	 347.78	20.90	 6.50	 4.319	1	1	 99.000	  0.000	280.842	 19.483	  82.66	  89.77	 115.48	 119.36	
20190505	20190602	  4.050	 386.46	25.10	 8.50	 5.104	1	1	 99.000	  0.000	277.875	 19.967	  83.12	  90.25	 115.58	 119.53	
20190408	20190505	  4.427	 381.44	20.70	 8.20	 4.589	1	1	 99.000	  0.000	278.892	 20.683	  83.55	  90.72	 115.62	 119.73	
20190312	20190408	  4.820	 378.00	19.30	 7.70	 4.770	1	1	 99.000	  0.000	280.880	 21.417	  83.98	  91.13	 115.63	 119.96	
20190213	20190312	  5.136	 405.81	16.10	 6.60	 4.526	1	1	 99.000	  0.000	279.968	 21.850	  84.36	  91.51	 115.63	 120.19	
20190116	20190213	  5.577	 424.00	21.20	 7.50	 4.875	1	1	 99.000	  0.000	278.198	 22.125	  84.71	  91.87	 115.57	 120.47	
20181220	20190116	  5.969	 416.30	22.50	 7.60	 4.515	1	1	 99.000	  0.000	279.117	 22.492	  85.03	  92.22	 115.49	 120.75	
20181123	20181220	  6.193	 414.41	21.10	 8.00	 4.619	1	1	 99.000	  0.000	280.557	 21.875	  85.35	  92.57	 115.40	 121.04	
20181026	20181123	  6.558	 402.39	25.40	10.40	 4.554	1	1	 99.000	  0.000	281.516	 21.525	  85.67	  92.91	 115.26	 121.37	
20180929	20181026	  6.819	 421.30	26.30	10.30	 4.304	1	1	 99.000	  0.000	281.579	 21.475	  85.98	  93.24	 115.12	 121.69	
20180902	20180929	  6.884	 437.07	23.80	 8.70	 4.581	1	1	 99.000	  0.000	283.171	 21.800	  86.28	  93.56	 115.01	 121.99	
20180806	20180902	  6.779	 431.30	23.10	 8.80	 4.941	1	1	 99.000	  0.000	281.144	 22.042	  86.58	  93.89	 114.92	 122.28	
20180709	20180806	  6.995	 396.75	25.30	11.60	 4.957	1	1	 99.000	  0.000	282.008	 22.392	  86.88	  94.21	 114.84	 122.56	
20180612	20180709	  7.415	 401.37	17.70	 7.00	 4.626	1	1	 99.000	  0.000	280.145	 22.767	  87.17	  94.49	 114.84	 122.79	
20180516	20180612	  7.669	 405.96	16.50	 6.30	 4.344	1	1	 99.000	  0.000	283.650	 23.075	  87.43	  94.75	 114.79	 123.05	
20180419	20180516	  7.839	 434.56	18.70	 6.20	 4.863	1	1	 99.000	  0.000	278.483	 23.317	  87.68	  94.95	 114.73	 123.31	
20180322	20180419	  8.064	 405.07	20.00	 6.80	 4.357	1	1	 99.000	  0.000	279.004	 23.883	  87.87	  95.18	 114.68	 123.57	
20180223	20180322	  8.835	 408.04	24.10	 9.50	 5.130	1	1	 99.000	  0.000	275.373	 24.333	  88.10	  95.39	 114.64	 123.81	
20180127	20180223	 11.865	 381.22	26.70	10.30	 4.552	1	1	 99.000	  0.000	278.793	 23.925	  88.31	  95.54	 114.62	 124.04	
20171230	20180127	 14.148	 399.50	25.60	10.80	 4.804	1	1	 99.000	  0.000	278.879	 24.725	  88.47	  95.63	 114.63	 124.26	
20171203	20171230	 14.412	 425.15	29.10	14.00	 5.141	1	1	 99.000	  0.000	276.770	 26.017	  88.58	  95.66	 114.64	 124.47	
20171106	20171203	 15.152	 437.81	29.20	15.00	 5.241	1	1	 99.000	  0.000	275.301	 27.058	  88.62	  95.67	 114.67	 124.64	
20171010	20171106	 16.115	 429.56	30.60	16.40	 4.959	1	1	 99.000	  0.000	275.296	 28.008	  88.64	  95.63	 114.71	 124.84	
20170912	20171010	 17.948	 464.32	28.50	17.30	 5.018	1	1	 99.000	  0.000	272.833	 28.408	  88.63	  95.59	 114.76	 125.04	
20170816	20170912	 19.360	 497.96	20.40	 9.70	 5.604	1	1	 99.000	  0.000	275.679	 28.767	  88.59	  95.47	 114.78	 125.28	
20170720	20170816	 20.444	 484.30	27.30	15.10	 5.415	1	1	 99.000	  0.000	278.727	 29.575	  88.49	  95.34	 114.82	 125.53	
20170623	20170720	 22.347	 421.59	32.00	18.50	 5.552	1	1	 99.000	  0.000	282.180	 30.533	  88.38	  95.23	 114.88	 125.81	
20170526	20170623	 23.559	 391.14	31.20	13.90	 5.686	1	1	 99.000	  0.000	283.042	 31.367	  88.29	  95.05	 115.07	 126.11	
20170429	20170526	 24.405	 419.96	31.40	13.00	 5.185	1	1	 99.000	  0.000	278.325	 32.292	  88.13	  94.95	 115.30	 126.40	
20170402	20170429	 25.038	 467.11	28.90	11.70	 5.633	1	1	 99.000	  0.000	276.966	 33.533	  88.04	  94.83	 115.61	 126.70	
20170305	20170402	 23.981	 489.32	31.00	13.10	 4.679	1	1	 99.000	  0.000	277.807	 35.317	  87.92	  94.66	 115.93	 126.97	
20170206	20170305	 24.799	 467.22	35.30	16.40	 4.978	1	1	 99.000	  0.000	279.992	 36.300	  87.76	  94.50	 116.25	 127.19	
20170110	20170206	 27.490	 483.56	40.60	21.30	 5.070	1	1	 99.000	  0.000	278.947	 37.008	  87.59	  94.41	 116.56	 127.41	
20161214	20170110	 29.102	 512.11	39.20	19.60	 5.311	1	1	 99.000	  0.000	279.483	 37.692	  87.49	  94.33	 116.87	 127.59	
20161116	20161214	 29.817	 443.93	41.70	24.10	 5.293	1	1	 99.000	  0.000	279.002	 38.617	  87.40	  94.19	 117.21	 127.79	
20161020	20161116	 30.240	 467.33	43.40	27.00	 5.674	1	1	 99.000	  0.000	277.430	 39.758	  87.26	  94.06	 117.46	 127.96	
20160923	20161020	 32.083	 487.30	41.80	28.70	 6.448	1	1	 99.000	  0.000	277.366	 40.800	  87.12	  93.93	 117.70	 128.13	
20160827	20160923	 33.675	 437.04	39.10	26.10	 5.804	1	1	 99.000	  0.000	275.756	 41.850	  86.99	  93.81	 117.91	 128.22	
20160730	20160827	 34.834	 454.39	40.50	25.30	 5.896	1	1	 99.000	  0.000	277.677	 42.425	  86.88	  93.63	 118.13	 128.30	
20160703	20160730	 38.169	 465.19	39.40	22.00	 6.163	1	1	 99.000	  0.000	275.961	 43.425	  86.70	  93.43	 118.31	 128.36	
20160606	20160703	 41.741	 461.52	42.50	25.60	 5.596	1	1	 99.000	  0.000	276.185	 44.142	  86.47	  93.24	 118.48	 128.42	
20160509	20160606	 44.509	 445.57	42.60	28.10	 5.671	1	1	 99.000	  0.000	278.041	 44.742	  86.26	  92.89	 118.58	 128.43	
20160412	20160509	 47.154	 434.93	43.50	25.80	 6.681	1	1	 99.000	  0.000	269.214	 45.542	  85.91	  92.45	 118.60	 128.42	
20160316	20160412	 48.576	 422.41	47.90	28.90	 6.189	1	1	 99.000	  0.000	273.145	 46.483	  85.49	  91.97	 118.63	 128.34	
20160218	20160316	 50.626	 415.22	47.50	25.70	 6.263	1	1	 99.000	  0.000	270.919	 47.167	  85.04	  91.47	 118.65	 128.25	
20160121	20160218	 53.026	 398.00	51.20	31.70	 7.118	1	1	 99.000	  0.000	271.256	 48.033	  84.57	  90.84	 118.67	 128.08	
20151225	20160121	 55.318	 450.67	50.30	34.20	 6.619	1	1	 99.000	  0.000	266.468	 48.442	  83.99	  90.12	 118.66	 127.95	
20151128	20151225	 58.090	 467.70	50.60	29.30	 7.211	1	1	 99.000	  0.000	265.635	 49.283	  83.34	  89.37	 118.61	 127.75	
20151031	20151128	 59.956	 430.32	51.40	30.80	 6.525	1	1	 99.000	  0.000	267.402	 49.942	  82.66	  88.48	 118.55	 127.47	
20151004	20151031	 63.383	 448.33	50.40	32.10	 6.000	1	1	 99.000	  0.000	264.750	 49.558	  81.87	  87.51	 118.44	 127.13	
20150907	20151004	 67.005	 450.22	48.70	32.90	 6.796	1	1	 99.000	  0.000	262.624	 49.317	  81.02	  86.46	 118.32	 126.77	
20150811	20150907	 67.349	 429.48	49.80	33.70	 7.270	1	1	 99.000	  0.000	262.628	 49.150	  80.08	  85.38	 118.14	 126.34	
20150714	20150811	 67.279	 441.64	47.40	31.90	 6.096	1	1	 99.000	  0.000	264.879	 49.175	  79.14	  84.33	 117.89	 125.84	
20150617	20150714	 69.189	 452.22	52.70	37.20	 6.359	1	1	 99.000	  0.000	260.573	 49.558	  78.20	  83.25	 117.59	 125.32	
20150521	20150617	 72.785	 405.93	51.40	35.90	 5.752	1	1	 99.000	  0.000	259.480	 49.758	  77.23	  82.27	 117.33	 124.74	
20150424	20150521	 76.739	 404.26	43.30	27.90	 6.667	1	1	 99.000	  0.000	258.015	 49.933	  76.35	  81.38	 117.04	 124.09	
20150327	20150424	 79.095	 439.25	44.60	24.00	 6.996	1	1	 99.000	  0.000	255.067	 51.917	  75.54	  80.56	 116.68	 123.52	
20150228	20150327	 81.819	 487.89	49.20	31.90	 7.011	1	1	 99.000	  0.000	250.664	 53.525	  74.80	  79.78	 116.26	 122.95	
20150201	20150228	 86.433	 412.19	50.60	36.10	 6.796	1	1	 99.000	  0.000	254.381	 54.575	  74.09	  79.11	 115.76	 122.37	
20150104	20150201	 90.469	 408.96	55.20	41.50	 7.475	1	1	 99.000	  0.000	250.593	 55.083	  73.48	  78.56	 115.18	 121.69	
20141208	20150104	 93.367	 463.93	53.80	45.10	 7.515	1	1	 99.000	  0.000	248.906	 54.808	  72.97	  78.10	 114.59	 120.91	
20141111	20141208	 94.941	 448.15	52.50	41.80	 7.615	1	1	 99.000	  0.000	248.016	 55.267	  72.55	  77.84	 114.02	 120.22	
20141015	20141111	 96.614	 438.56	72.50	64.90	 6.978	1	1	 99.000	  0.000	247.124	 56.275	  72.28	  77.66	 113.49	 119.54	
20140917	20141015	100.419	 390.79	69.10	65.50	 6.400	1	1	 99.000	  0.000	260.318	 57.400	  72.08	  77.62	 112.87	 118.84	
20140821	20140917	105.192	 386.41	60.00	49.40	 7.007	1	1	 99.000	  0.000	256.853	 58.225	  72.01	  77.70	 112.23	 118.20	
20140725	20140821	109.886	 368.56	58.80	40.20	 6.004	1	1	 99.000	  0.000	264.389	 59.350	  72.03	  77.78	 111.63	 117.63	
20140628	20140725	112.194	 334.07	48.10	24.80	 4.941	1	1	 99.000	  0.000	264.650	 60.233	  72.10	  77.94	 111.01	 117.14	
20140531	20140628	113.110	 382.93	48.80	25.40	 5.443	1	1	 99.000	  0.000	256.877	 61.400	  72.25	  78.13	 110.35	 116.79	
20140504	20140531	114.350	 358.70	56.70	28.90	 5.300	1	1	 99.000	  0.000	259.487	 60.933	  72.43	  78.33	 109.71	 116.54	
20140407	20140504	116.090	 391.33	62.70	48.90	 5.548	1	1	 99.000	  0.000	261.903	 60.775	  72.62	  78.54	 109.13	 116.29	
20140310	20140407	116.698	 383.86	60.50	54.40	 5.361	1	1	 99.000	  0.000	257.015	 61.642	  72.80	  78.75	 108.63	 116.11	
20140211	20140310	113.798	 415.11	68.70	70.50	 5.904	1	1	 99.000	  0.000	259.304	 62.433	  72.99	  78.97	 108.26	 116.03	
20140115	20140211	111.305	 381.19	64.40	66.30	 5.519	1	1	 99.000	  0.000	260.958	 64.117	  73.18	  79.17	 108.01	 116.09	
20131219	20140115	110.071	 402.41	66.50	63.10	 5.156	1	1	 99.000	  0.000	259.460	 66.133	  73.35	  79.38	 107.84	 116.37	
20131121	20131219	108.371	 370.39	66.90	59.90	 5.207	1	1	 99.000	  0.000	257.655	 67.383	  73.52	  79.55	 107.68	 116.69	
20131025	20131121	106.960	 376.85	67.20	57.60	 5.104	1	1	 99.000	  0.000	262.366	 67.900	  73.68	  79.73	 107.57	 117.02	
20130928	20131025	105.875	 375.48	70.40	60.80	 4.841	1	1	 99.000	  0.000	263.643	 68.700	  73.83	  79.89	 107.67	 117.49	
20130831	20130928	102.912	 407.71	68.30	59.60	 4.411	1	1	 99.000	  0.000	264.583	 69.108	  73.97	  80.02	 107.86	 118.03	
20130804	20130831	 98.989	 450.15	68.30	67.60	 5.141	1	1	 99.000	  0.000	259.704	 69.142	  74.08	  80.16	 108.13	 118.56	
20130708	20130804	 94.892	 400.07	73.00	67.70	 5.719	1	1	 99.000	  0.000	259.861	 69.558	  74.19	  80.26	 108.50	 119.05	
20130611	20130708	 92.027	 407.33	71.70	61.90	 5.830	1	1	 99.000	  0.000	257.906	 70.075	  74.29	  80.35	 108.94	 119.53	
20130514	20130611	 88.414	 481.89	68.90	67.90	 5.882	1	1	 99.000	  0.000	251.784	 69.633	  74.37	  80.44	 109.51	 120.02	
20130417	20130514	 84.666	 395.00	70.10	68.70	 5.115	1	1	 99.000	  0.000	260.443	 69.725	  74.45	  80.54	 110.04	 120.59	
20130321	20130417	 85.188	 394.85	73.60	69.20	 5.174	1	1	 99.000	  0.000	259.210	 70.150	  74.57	  80.62	 110.58	 121.25	
20130222	20130321	 85.458	 392.67	64.80	73.20	 5.193	1	1	 99.000	  0.000	254.383	 70.425	  74.67	  80.69	 111.13	 121.99	
20130125	20130222	 85.226	 375.36	71.50	70.30	 5.211	-1	0	 99.000	  0.000	267.084	 70.433	  74.75	  80.76	 111.63	 122.76	
20121229	20130125	 85.739	 359.56	73.10	64.20	 4.756	-1	0	 99.000	  0.000	267.877	 70.617	  74.82	  80.81	 112.16	 123.53	
20121202	20121229	 85.784	 345.59	61.90	68.70	 4.859	-1	0	 99.000	  0.000	266.802	 71.092	  74.86	  80.85	 112.86	 124.30	
20121104	20121202	 85.498	 374.93	71.50	67.50	 5.539	-1	0	 99.000	  0.000	263.440	 71.442	  74.91	  80.82	 113.62	 125.30	
20121008	20121104	 85.802	 390.19	73.40	70.40	 5.515	-1	0	 99.000	  0.000	266.272	 70.975	  74.90	  80.79	 114.33	 126.23	
20120911	20121008	 86.383	 367.22	71.60	66.10	 5.256	-1	0	 99.000	  0.000	264.587	 70.408	  74.88	  80.72	 115.12	 127.24	
20120815	20120911	 87.690	 428.89	73.10	64.80	 5.585	-1	0	 99.000	  0.000	264.149	 69.483	  74.83	  80.60	 115.87	 128.35	
20120718	20120815	 86.591	 402.32	73.90	66.40	 5.554	-1	0	 99.000	  0.000	259.562	 69.225	  74.77	  80.52	 116.68	 129.58	
20120621	20120718	 85.373	 459.19	74.60	68.30	 6.867	-1	0	 99.000	  0.000	255.986	 69.658	  74.65	  80.37	 117.49	 130.89	
20120525	20120621	 86.870	 433.44	74.30	60.30	 6.233	-1	0	 99.000	  0.000	267.787	 69.433	  74.48	  80.18	 118.29	 132.22	
20120428	20120525	 89.416	 408.26	68.00	55.90	 5.500	-1	0	 99.000	  0.000	269.320	 68.892	  74.29	  79.99	 119.26	 133.55	
20120331	20120428	 94.214	 398.18	58.00	54.90	 5.836	-1	0	 99.000	  0.000	265.907	 68.725	  74.07	  79.77	 120.22	 134.83	
20120304	20120331	 98.064	 473.15	60.40	58.20	 6.059	-1	0	 99.000	  0.000	266.023	 68.558	  73.82	  79.51	 121.24	 136.01	
20120206	20120304	100.043	 416.85	70.00	63.50	 5.870	-1	0	 99.000	  0.000	265.635	 67.958	  73.54	  79.21	 122.31	 137.18	
20120109	20120206	 99.530	 422.04	67.10	60.70	 5.621	-1	0	 99.000	  0.000	269.562	 67.333	  73.27	  78.82	 123.38	 138.29	
20111213	20120109	 96.478	 357.52	68.80	60.90	 4.893	-1	0	 99.000	  0.000	274.182	 66.517	  72.93	  78.38	 124.36	 139.38	
20111116	20111213	 92.387	 384.00	66.90	55.80	 5.059	-1	0	 99.000	  0.000	274.307	 66.142	  72.55	  77.97	 125.31	 140.29	
20111020	20111116	 89.414	 363.30	69.60	49.00	 5.741	-1	0	 99.000	  0.000	270.473	 66.617	  72.19	  77.52	 126.24	 141.22	
20110922	20111020	 88.052	 410.04	71.10	57.20	 5.725	-1	0	 99.000	  0.000	271.815	 67.408	  71.80	  77.05	 127.10	 142.04	
20110826	20110922	 88.193	 426.30	66.70	47.00	 5.096	-1	0	 99.000	  0.000	274.320	 67.008	  71.40	  76.58	 127.99	 142.78	
20110730	20110826	 88.628	 455.11	67.10	47.80	 5.007	-1	0	 99.000	  0.000	274.113	 66.092	  70.95	  76.08	 128.82	 143.42	
20110703	20110730	 85.615	 464.81	64.50	42.30	 5.281	-1	0	 99.000	  0.000	272.754	 64.825	  70.57	  75.63	 129.66	 143.99	
20110605	20110703	 78.704	 451.89	63.50	45.20	 5.575	-1	0	 99.000	  0.000	272.504	 63.267	  70.23	  75.23	 130.48	 144.52	
20110509	20110605	 69.687	 435.44	63.70	56.30	 5.356	-1	0	 99.000	  0.000	273.648	 61.533	  69.84	  74.74	 131.20	 145.03	
20110412	20110509	 61.436	 441.78	69.90	64.10	 4.863	-1	0	 99.000	  0.000	276.230	 58.975	  69.42	  74.27	 131.92	 145.53	
20110315	20110412	 54.558	 416.11	65.20	62.40	 5.986	-1	0	 99.000	  0.000	268.111	 57.042	  69.05	  73.86	 132.57	 146.09	
20110216	20110315	 49.942	 435.26	56.10	54.90	 5.656	-1	0	 99.000	  0.000	272.785	 55.583	  68.69	  73.48	 133.19	 146.62	
20110120	20110216	 47.340	 381.93	53.60	54.30	 4.541	-1	0	 99.000	  0.000	281.366	 53.642	  68.37	  73.25	 133.83	 147.19	
20101224	20110120	 45.357	 427.93	48.20	36.40	 4.659	-1	0	 99.000	  0.000	279.909	 52.150	  68.13	  73.06	 134.43	 147.78	
20101126	20101224	 42.635	 381.75	48.80	17.80	 4.246	-1	0	 99.000	  0.000	276.430	 49.167	  67.91	  72.89	 135.04	 148.38	
20101030	20101126	 38.213	 402.96	40.40	21.40	 4.937	-1	0	 99.000	  0.000	279.955	 46.442	  67.72	  72.78	 135.67	 148.96	
20101003	20101030	 33.557	 402.37	43.50	23.60	 4.737	-1	0	 99.000	  0.000	280.975	 44.033	  67.59	  72.74	 136.31	 149.53	
20100905	20101003	 28.830	 403.25	49.60	33.00	 4.536	-1	0	 99.000	  0.000	283.131	 42.817	  67.52	  72.77	 136.94	 150.09	
20100809	20100905	 25.835	 421.63	41.20	25.70	 4.104	-1	0	 99.000	  0.000	285.054	 41.858	  67.54	  72.84	 137.58	 150.62	
20100713	20100809	 25.285	 432.19	45.60	32.60	 4.630	-1	0	 99.000	  0.000	284.195	 41.492	  67.59	  73.01	 138.19	 151.11	
20100616	20100713	 25.147	 437.74	27.90	23.40	 4.230	-1	0	 99.000	  0.000	287.130	 41.342	  67.73	  73.19	 138.77	 151.53	
20100519	20100616	 24.272	 413.36	37.20	26.20	 5.046	-1	0	 99.000	  0.000	285.143	 40.767	  67.94	  73.46	 139.29	 151.85	
20100422	20100519	 22.445	 421.30	36.30	21.60	 4.441	-1	0	 99.000	  0.000	285.971	 39.067	  68.22	  73.83	 139.79	 152.10	
20100326	20100422	 20.247	 439.63	41.50	23.80	 5.311	-1	0	 99.000	  0.000	283.493	 35.775	  68.59	  74.25	 140.23	 152.22	
20100227	20100326	 18.250	 382.56	42.10	24.00	 4.670	-1	0	 99.000	  0.000	284.879	 33.342	  69.02	  74.70	 140.62	 152.30	
20100130	20100227	 16.060	 371.82	43.80	22.10	 5.829	-1	0	 99.000	  0.000	287.461	 30.608	  69.46	  75.15	 140.91	 152.29	
20100103	20100130	 14.146	 357.93	47.00	25.10	 4.267	-1	0	 99.000	  0.000	288.419	 29.992	  69.94	  75.66	 141.14	 152.20	
20091207	20100103	 12.877	 323.48	33.50	17.30	 3.996	-1	0	 99.000	  0.000	288.997	 28.667	  70.48	  76.23	 141.28	 152.04	
20091109	20091207	 12.167	 343.39	23.10	 9.80	 3.714	-1	0	 99.000	  0.000	291.937	 27.408	  71.04	  76.88	 141.33	 151.84	
20091013	20091109	 11.497	 339.19	10.10	 4.50	 4.030	-1	0	 99.000	  0.000	290.898	 25.317	  71.66	  77.53	 141.30	 151.64	
20090916	20091013	 10.076	 344.67	12.00	 5.20	 3.774	-1	0	 99.000	  0.000	291.736	 23.492	  72.28	  78.19	 141.20	 151.45	
20090820	20090916	  8.040	 381.30	12.80	 5.80	 3.830	-1	0	 99.000	  0.000	292.120	 21.767	  72.91	  78.88	 141.00	 151.26	
20090723	20090820	  6.108	 384.46	20.50	 9.30	 3.925	-1	0	 99.000	  0.000	292.272	 19.858	  73.53	  79.53	 140.74	 151.10	
20090626	20090723	  4.522	 381.78	21.30	 7.80	 4.156	-1	0	 99.000	  0.000	291.503	 18.875	  74.11	  80.22	 140.45	 151.05	
20090530	20090626	  3.475	 320.52	21.20	 6.60	 3.822	-1	0	  4.696	  1.226	288.805	 18.792	  74.71	  80.92	 140.16	 151.14	
20090503	20090530	  2.938	 360.26	16.40	 4.80	 3.611	-1	0	  4.611	  1.195	290.269	 20.250	  75.33	  81.57	 139.90	 151.33	
20090405	20090503	  2.601	 393.25	20.20	 7.70	 3.732	-1	0	  4.519	  1.162	291.701	 21.283	  75.86	  82.18	 139.68	 151.62	
20090309	20090405	  2.748	 392.37	23.10	 9.70	 3.948	-1	0	  4.421	  1.127	292.412	 22.392	  76.37	  82.80	 139.52	 152.00	
20090210	20090309	  2.918	 396.33	24.10	10.40	 3.837	-1	0	  4.320	  1.092	291.144	 23.342	  76.87	  83.38	 139.47	 152.46	
20090113	20090210	  2.711	 356.46	21.70	 9.60	 4.257	-1	0	  4.211	  1.054	289.281	 24.067	  77.34	  83.95	 139.54	 153.03	
20081217	20090113	  2.221	 378.37	22.10	 8.10	 4.126	-1	0	  4.096	  1.014	288.920	 24.800	  77.78	  84.46	 139.67	 153.71	
